0.000066
45.053280
41.426304
39.375548
40.950364
41.899848
42.110037
41.076636
41.704807
42.115276
48.250213
42.200954
43.056528
37.283346
42.428480
42.622972
42.138266
42.365637
42.120498
43.021609
42.495424
42.473724
43.049906
41.450098
42.944033
42.618027
43.115061
42.168435
41.015020
42.574774
37.811756
41.145394
39.596890
43.660758
41.116669
42.978625
42.321165
41.642475
40.267351
41.649476
45.568606
41.812938
41.645859
41.192283
39.940027
42.980000
42.424119
42.423265
40.362065
40.767395
46.001392
42.653011
42.658781
43.141641
41.735313
42.746324
42.453990
41.340633
39.431839
42.062120
